n,base_rate,auprc,auroc,auprc_lift,brier,ece,index_auprc,index_base_rate,index_auprc_lift,n_index_positives,n_masked_propagated,cold_entity_auprc,cold_base_rate,cold_entity_auprc_lift,n_cold_rows,cold_positive_count,cold_row_share,dollar_recall_at_k,count_recall_at_k,alert_precision_at_k,k,n_reviewed,ttd_n_entities,ttd_detected_share,ttd_median_txn,ttd_median_hours,ttd_early_share,fold_id,test_day_start,test_day_end,n_train,n_test,train_base_rate,test_base_rate,dropped_entity_rows,label_maturity_dropped,model,resampled,tuning_budget,n_features,seed,rung,rung_label
3782,0.0520888418826018,0.84079961590483,0.9484357411379903,16.141645418030794,0.013669618029137865,0.011854163873167586,0.10912214144297118,0.014568444200109951,7.490308501311871,53,144,0.5476190476190477,0.02247191011235955,24.36904761904762,89,2,0.023532522474881017,0.2049064083730405,0.19289340101522842,1.0,0.01,38,53,0.11320754716981132,1.0,324.4820833333333,0.0,1,0,181,11346,3782,0.04459721487748986,0.0520888418826018,0,0,lightgbm,False,0,221,1,rung1,Close L1 (resample inside folds only)
3782,0.04389212057112639,0.8129448226409172,0.9307662064185948,18.521429633903306,0.011027701914818331,0.009250278262206814,0.0334276603824329,0.011481683980317113,2.9113900399747514,42,124,0.546474358974359,0.05714285714285714,9.563301282051283,70,4,0.01850872554204125,0.18196614175303719,0.2289156626506024,1.0,0.01,38,42,0.16666666666666666,1.0,194.88472222222222,0.0,2,0,181,11346,3782,0.047329455314648335,0.04389212057112639,0,0,lightgbm,False,0,221,1,rung1,Close L1 (resample inside folds only)
2711,0.04869052010328292,0.4440701486079865,0.7459227795598481,9.120258885426148,0.032109784929977604,0.02937814533465678,0.07214018055506137,0.013389441469013007,5.387840913455155,35,97,0.0738612651373303,0.05291359678499665,1.3958844158232169,1493,79,0.550719291774253,0.1839966033651001,0.20454545454545456,1.0,0.01,27,35,0.0,,,,0,60,90,3838,2711,0.049244398124022926,0.04869052010328292,0,0,lightgbm,False,0,221,0,rung2,"Close L2 (chronological split, past-only encodings)"
2770,0.053429602888086646,0.5195098057973004,0.7730894510070712,9.723257851746771,0.030734623497708818,0.02818603726566894,0.06425858689394297,0.01093926820067899,5.874121167442856,29,119,0.06217489521832369,0.04482132041187159,1.3871723243980056,1651,74,0.596028880866426,0.14119754006474938,0.1891891891891892,1.0,0.01,28,29,0.0,,,,1,90,120,6549,2770,0.04901511681172698,0.053429602888086646,0,0,lightgbm,False,0,221,0,rung2,"Close L2 (chronological split, past-only encodings)"
2838,0.04439746300211417,0.48491332630243894,0.784470548297982,10.92209539719303,0.026970719883185973,0.02512109846846136,0.04637448932241084,0.009857612267250822,4.704434305706788,27,99,0.059827094527668004,0.046924540266328474,1.2749638928396276,1577,74,0.5556730091613813,0.14768691349242735,0.2222222222222222,1.0,0.01,28,27,0.0,,,,2,120,150,9319,2838,0.05032728833565833,0.04439746300211417,0,0,lightgbm,False,0,221,0,rung2,"Close L2 (chronological split, past-only encodings)"
2813,0.03590472804834696,0.4408626364284317,0.7898230088495576,12.278679171021567,0.023254473420184576,0.021059327325997024,0.05624118603700628,0.009495982468955442,5.922629514204738,26,75,0.058573936598795194,0.035021888680425266,1.6724950825263127,1599,56,0.5684322787060079,0.1787066733399092,0.27722772277227725,1.0,0.01,28,26,0.0,,,,3,150,180,12157,2813,0.04894299580488607,0.03590472804834696,0,0,lightgbm,False,0,221,0,rung2,"Close L2 (chronological split, past-only encodings)"
158,0.04430379746835443,0.9999999999999998,1.0,22.571428571428566,2.7697322374953096e-06,0.0010730365380360412,,,,0,7,,,,0,0,,0.30078561796698344,0.2857142857142857,1.0,0.01,2,0,,,,,4,180,182,14970,158,0.04649298597194389,0.04430379746835443,0,0,lightgbm,False,0,221,0,rung2,"Close L2 (chronological split, past-only encodings)"
2711,0.04869052010328292,0.4413015081326448,0.7541800321947666,9.063396882936365,0.03212673189092051,0.02933039603590995,0.06890356484222482,0.013389441469013007,5.1461119570735905,35,97,0.07466569611638005,0.05291359678499665,1.411087143060195,1493,79,0.550719291774253,0.18311829231245863,0.20454545454545456,1.0,0.01,27,35,0.0,,,,0,60,90,3838,2711,0.049244398124022926,0.04869052010328292,0,0,lightgbm,False,0,221,1,rung2,"Close L2 (chronological split, past-only encodings)"
2770,0.053429602888086646,0.5241012320572178,0.7803023274991239,9.809191978368197,0.030674906943915923,0.027925221369597256,0.07720401973160665,0.01093926820067899,7.0575122864996285,29,119,0.06879145747179692,0.04482132041187159,1.534793193053199,1651,74,0.596028880866426,0.1519133327539693,0.1891891891891892,1.0,0.01,28,29,0.0,,,,1,90,120,6549,2770,0.04901511681172698,0.053429602888086646,0,0,lightgbm,False,0,221,1,rung2,"Close L2 (chronological split, past-only encodings)"
2838,0.04439746300211417,0.48828532562884697,0.7996031746031746,10.998045667735457,0.026932321717791925,0.024893504515670798,0.04537247815998713,0.009857612267250822,4.6027858400075825,27,99,0.060908909655530044,0.046924540266328474,1.2980182503617685,1577,74,0.5556730091613813,0.14532271493799925,0.2222222222222222,1.0,0.01,28,27,0.0,,,,2,120,150,9319,2838,0.05032728833565833,0.04439746300211417,0,0,lightgbm,False,0,221,1,rung2,"Close L2 (chronological split, past-only encodings)"
